response_id,question_id,pair_id,category,domain,model,claude_score,parse_success,timestamp
qwen3-next:80b-cloud|ADMET-PEP-04,ADMET-PEP-04,ADMET-04,ADMET / Pharmacokinetic Properties,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:24:04.414149+00:00
qwen3-next:80b-cloud|ADMET-PEP-05,ADMET-PEP-05,ADMET-05,ADMET / Pharmacokinetic Properties,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:24:13.683010+00:00
qwen3-next:80b-cloud|ADMET-PEP-06,ADMET-PEP-06,ADMET-06,ADMET / Pharmacokinetic Properties,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:24:23.026336+00:00
qwen3-next:80b-cloud|ADMET-PEP-07,ADMET-PEP-07,ADMET-07,ADMET / Pharmacokinetic Properties,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:24:32.790454+00:00
qwen3-next:80b-cloud|ADMET-PEP-08,ADMET-PEP-08,ADMET-08,ADMET / Pharmacokinetic Properties,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:24:42.547038+00:00
qwen3-next:80b-cloud|ADMET-PEP-09,ADMET-PEP-09,ADMET-09,ADMET / Pharmacokinetic Properties,peptide,Qwen 3 Next 80B,1,True,2026-02-10T03:24:52.250506+00:00
qwen3-next:80b-cloud|ADMET-PEP-10,ADMET-PEP-10,ADMET-10,ADMET / Pharmacokinetic Properties,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:25:01.538248+00:00
qwen3-next:80b-cloud|ADMET-SM-01,ADMET-SM-01,ADMET-01,ADMET / Pharmacokinetic Properties,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:25:10.186366+00:00
qwen3-next:80b-cloud|ADMET-SM-02,ADMET-SM-02,ADMET-02,ADMET / Pharmacokinetic Properties,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:25:19.465458+00:00
qwen3-next:80b-cloud|ADMET-SM-03,ADMET-SM-03,ADMET-03,ADMET / Pharmacokinetic Properties,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:25:28.723453+00:00
qwen3-next:80b-cloud|ADMET-SM-04,ADMET-SM-04,ADMET-04,ADMET / Pharmacokinetic Properties,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:25:37.951532+00:00
qwen3-next:80b-cloud|ADMET-SM-05,ADMET-SM-05,ADMET-05,ADMET / Pharmacokinetic Properties,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:25:47.338784+00:00
qwen3-next:80b-cloud|ADMET-SM-06,ADMET-SM-06,ADMET-06,ADMET / Pharmacokinetic Properties,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:25:56.859454+00:00
qwen3-next:80b-cloud|ADMET-SM-07,ADMET-SM-07,ADMET-07,ADMET / Pharmacokinetic Properties,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:26:06.130582+00:00
qwen3-next:80b-cloud|ADMET-SM-08,ADMET-SM-08,ADMET-08,ADMET / Pharmacokinetic Properties,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:26:16.171499+00:00
qwen3-next:80b-cloud|ADMET-SM-09,ADMET-SM-09,ADMET-09,ADMET / Pharmacokinetic Properties,small_molecule,Qwen 3 Next 80B,1,True,2026-02-10T03:26:25.054792+00:00
qwen3-next:80b-cloud|ADMET-SM-10,ADMET-SM-10,ADMET-10,ADMET / Pharmacokinetic Properties,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:26:34.916418+00:00
qwen3-next:80b-cloud|ASSAY-PEP-01,ASSAY-PEP-01,ASSAY-01,Assay Interpretation,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:26:44.271441+00:00
qwen3-next:80b-cloud|ASSAY-PEP-02,ASSAY-PEP-02,ASSAY-02,Assay Interpretation,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:26:53.736487+00:00
qwen3-next:80b-cloud|ASSAY-PEP-03,ASSAY-PEP-03,ASSAY-03,Assay Interpretation,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:27:03.267455+00:00
qwen3-next:80b-cloud|ASSAY-PEP-04,ASSAY-PEP-04,ASSAY-04,Assay Interpretation,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:27:12.326492+00:00
qwen3-next:80b-cloud|ASSAY-PEP-05,ASSAY-PEP-05,ASSAY-05,Assay Interpretation,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:27:21.544507+00:00
qwen3-next:80b-cloud|ASSAY-PEP-06,ASSAY-PEP-06,ASSAY-06,Assay Interpretation,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:27:30.858311+00:00
qwen3-next:80b-cloud|ASSAY-PEP-07,ASSAY-PEP-07,ASSAY-07,Assay Interpretation,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:27:40.433119+00:00
qwen3-next:80b-cloud|ASSAY-PEP-08,ASSAY-PEP-08,ASSAY-08,Assay Interpretation,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:27:49.882477+00:00
qwen3-next:80b-cloud|ASSAY-PEP-09,ASSAY-PEP-09,ASSAY-09,Assay Interpretation,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:27:59.975040+00:00
qwen3-next:80b-cloud|ASSAY-PEP-10,ASSAY-PEP-10,ASSAY-10,Assay Interpretation,peptide,Qwen 3 Next 80B,1,True,2026-02-10T03:28:09.066942+00:00
qwen3-next:80b-cloud|ASSAY-SM-01,ASSAY-SM-01,ASSAY-01,Assay Interpretation,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:28:18.707411+00:00
qwen3-next:80b-cloud|ASSAY-SM-02,ASSAY-SM-02,ASSAY-02,Assay Interpretation,small_molecule,Qwen 3 Next 80B,1,True,2026-02-10T03:28:27.910256+00:00
qwen3-next:80b-cloud|ASSAY-SM-03,ASSAY-SM-03,ASSAY-03,Assay Interpretation,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:28:37.379314+00:00
qwen3-next:80b-cloud|ASSAY-SM-04,ASSAY-SM-04,ASSAY-04,Assay Interpretation,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:28:46.416554+00:00
qwen3-next:80b-cloud|ASSAY-SM-05,ASSAY-SM-05,ASSAY-05,Assay Interpretation,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:28:55.137451+00:00
qwen3-next:80b-cloud|ASSAY-SM-06,ASSAY-SM-06,ASSAY-06,Assay Interpretation,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:29:04.152508+00:00
qwen3-next:80b-cloud|ASSAY-SM-07,ASSAY-SM-07,ASSAY-07,Assay Interpretation,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:29:14.942496+00:00
qwen3-next:80b-cloud|ASSAY-SM-08,ASSAY-SM-08,ASSAY-08,Assay Interpretation,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:29:24.153547+00:00
qwen3-next:80b-cloud|ASSAY-SM-09,ASSAY-SM-09,ASSAY-09,Assay Interpretation,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:29:34.826444+00:00
qwen3-next:80b-cloud|ASSAY-SM-10,ASSAY-SM-10,ASSAY-10,Assay Interpretation,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:29:44.405531+00:00
qwen3-next:80b-cloud|GEN-PEP-01,GEN-PEP-01,GEN-01,Generative Design Strategies,peptide,Qwen 3 Next 80B,1,True,2026-02-10T03:29:53.345149+00:00
qwen3-next:80b-cloud|GEN-PEP-02,GEN-PEP-02,GEN-02,Generative Design Strategies,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:30:02.314381+00:00
qwen3-next:80b-cloud|GEN-PEP-03,GEN-PEP-03,GEN-03,Generative Design Strategies,peptide,Qwen 3 Next 80B,1,True,2026-02-10T03:30:12.031548+00:00
qwen3-next:80b-cloud|GEN-PEP-04,GEN-PEP-04,GEN-04,Generative Design Strategies,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:30:21.423371+00:00
qwen3-next:80b-cloud|GEN-PEP-05,GEN-PEP-05,GEN-05,Generative Design Strategies,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:30:31.476363+00:00
qwen3-next:80b-cloud|GEN-PEP-06,GEN-PEP-06,GEN-06,Generative Design Strategies,peptide,Qwen 3 Next 80B,0,True,2026-02-10T03:30:42.005467+00:00
qwen3-next:80b-cloud|GEN-PEP-07,GEN-PEP-07,GEN-07,Generative Design Strategies,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:30:51.840406+00:00
qwen3-next:80b-cloud|GEN-PEP-08,GEN-PEP-08,GEN-08,Generative Design Strategies,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:31:01.747036+00:00
qwen3-next:80b-cloud|GEN-PEP-09,GEN-PEP-09,GEN-09,Generative Design Strategies,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:31:12.379867+00:00
qwen3-next:80b-cloud|GEN-PEP-10,GEN-PEP-10,GEN-10,Generative Design Strategies,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:31:21.637964+00:00
qwen3-next:80b-cloud|GEN-SM-01,GEN-SM-01,GEN-01,Generative Design Strategies,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:31:31.352132+00:00
qwen3-next:80b-cloud|GEN-SM-02,GEN-SM-02,GEN-02,Generative Design Strategies,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:31:41.251185+00:00
qwen3-next:80b-cloud|GEN-SM-03,GEN-SM-03,GEN-03,Generative Design Strategies,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:31:51.021578+00:00
qwen3-next:80b-cloud|GEN-SM-04,GEN-SM-04,GEN-04,Generative Design Strategies,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:32:00.004461+00:00
qwen3-next:80b-cloud|GEN-SM-05,GEN-SM-05,GEN-05,Generative Design Strategies,small_molecule,Qwen 3 Next 80B,1,True,2026-02-10T03:32:09.920135+00:00
qwen3-next:80b-cloud|GEN-SM-06,GEN-SM-06,GEN-06,Generative Design Strategies,small_molecule,Qwen 3 Next 80B,1,True,2026-02-10T03:32:19.348431+00:00
qwen3-next:80b-cloud|GEN-SM-07,GEN-SM-07,GEN-07,Generative Design Strategies,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:32:30.061393+00:00
qwen3-next:80b-cloud|GEN-SM-08,GEN-SM-08,GEN-08,Generative Design Strategies,small_molecule,Qwen 3 Next 80B,1,True,2026-02-10T03:32:39.822409+00:00
qwen3-next:80b-cloud|GEN-SM-09,GEN-SM-09,GEN-09,Generative Design Strategies,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:32:49.101452+00:00
qwen3-next:80b-cloud|GEN-SM-10,GEN-SM-10,GEN-10,Generative Design Strategies,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:32:58.530470+00:00
qwen3-next:80b-cloud|OPT-PEP-01,OPT-PEP-01,OPT-01,Optimization Approaches,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:33:07.513678+00:00
qwen3-next:80b-cloud|OPT-PEP-02,OPT-PEP-02,OPT-02,Optimization Approaches,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:33:17.432563+00:00
qwen3-next:80b-cloud|OPT-PEP-03,OPT-PEP-03,OPT-03,Optimization Approaches,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:33:26.987538+00:00
qwen3-next:80b-cloud|OPT-PEP-04,OPT-PEP-04,OPT-04,Optimization Approaches,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:33:37.233404+00:00
qwen3-next:80b-cloud|OPT-PEP-05,OPT-PEP-05,OPT-05,Optimization Approaches,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:33:46.717377+00:00
qwen3-next:80b-cloud|OPT-PEP-06,OPT-PEP-06,OPT-06,Optimization Approaches,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:33:55.404807+00:00
qwen3-next:80b-cloud|OPT-PEP-07,OPT-PEP-07,OPT-07,Optimization Approaches,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:34:04.615489+00:00
qwen3-next:80b-cloud|OPT-PEP-08,OPT-PEP-08,OPT-08,Optimization Approaches,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:34:14.215552+00:00
qwen3-next:80b-cloud|OPT-PEP-09,OPT-PEP-09,OPT-09,Optimization Approaches,peptide,Qwen 3 Next 80B,2,True,2026-02-10T03:34:23.406771+00:00
qwen3-next:80b-cloud|OPT-PEP-10,OPT-PEP-10,OPT-10,Optimization Approaches,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:34:33.226401+00:00
qwen3-next:80b-cloud|OPT-SM-01,OPT-SM-01,OPT-01,Optimization Approaches,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:34:44.484414+00:00
qwen3-next:80b-cloud|OPT-SM-02,OPT-SM-02,OPT-02,Optimization Approaches,small_molecule,Qwen 3 Next 80B,1,True,2026-02-10T03:34:54.022603+00:00
qwen3-next:80b-cloud|OPT-SM-03,OPT-SM-03,OPT-03,Optimization Approaches,small_molecule,Qwen 3 Next 80B,1,True,2026-02-10T03:35:03.361489+00:00
qwen3-next:80b-cloud|OPT-SM-04,OPT-SM-04,OPT-04,Optimization Approaches,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:35:12.800473+00:00
qwen3-next:80b-cloud|OPT-SM-05,OPT-SM-05,OPT-05,Optimization Approaches,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:35:21.830067+00:00
qwen3-next:80b-cloud|OPT-SM-06,OPT-SM-06,OPT-06,Optimization Approaches,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:35:31.866302+00:00
qwen3-next:80b-cloud|OPT-SM-07,OPT-SM-07,OPT-07,Optimization Approaches,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:35:41.733565+00:00
qwen3-next:80b-cloud|OPT-SM-08,OPT-SM-08,OPT-08,Optimization Approaches,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:35:51.862449+00:00
qwen3-next:80b-cloud|OPT-SM-09,OPT-SM-09,OPT-09,Optimization Approaches,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:36:00.787473+00:00
qwen3-next:80b-cloud|OPT-SM-10,OPT-SM-10,OPT-10,Optimization Approaches,small_molecule,Qwen 3 Next 80B,1,True,2026-02-10T03:36:11.137561+00:00
qwen3-next:80b-cloud|SAR-PEP-01,SAR-PEP-01,SAR-01,SAR Reasoning,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:36:20.072890+00:00
qwen3-next:80b-cloud|SAR-PEP-02,SAR-PEP-02,SAR-02,SAR Reasoning,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:36:29.231508+00:00
qwen3-next:80b-cloud|SAR-PEP-03,SAR-PEP-03,SAR-03,SAR Reasoning,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:36:38.380593+00:00
qwen3-next:80b-cloud|SAR-PEP-04,SAR-PEP-04,SAR-04,SAR Reasoning,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:36:47.786347+00:00
qwen3-next:80b-cloud|SAR-PEP-05,SAR-PEP-05,SAR-05,SAR Reasoning,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:36:59.990324+00:00
qwen3-next:80b-cloud|SAR-PEP-06,SAR-PEP-06,SAR-06,SAR Reasoning,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:37:09.152950+00:00
qwen3-next:80b-cloud|SAR-PEP-07,SAR-PEP-07,SAR-07,SAR Reasoning,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:37:18.696410+00:00
qwen3-next:80b-cloud|SAR-PEP-08,SAR-PEP-08,SAR-08,SAR Reasoning,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:37:27.897646+00:00
qwen3-next:80b-cloud|SAR-PEP-09,SAR-PEP-09,SAR-09,SAR Reasoning,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:37:37.110540+00:00
qwen3-next:80b-cloud|SAR-PEP-10,SAR-PEP-10,SAR-10,SAR Reasoning,peptide,Qwen 3 Next 80B,3,True,2026-02-10T03:37:47.469402+00:00
qwen3-next:80b-cloud|SAR-SM-01,SAR-SM-01,SAR-01,SAR Reasoning,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:37:57.197498+00:00
qwen3-next:80b-cloud|SAR-SM-02,SAR-SM-02,SAR-02,SAR Reasoning,small_molecule,Qwen 3 Next 80B,2,True,2026-02-10T03:38:06.654326+00:00
qwen3-next:80b-cloud|SAR-SM-03,SAR-SM-03,SAR-03,SAR Reasoning,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:38:15.888418+00:00
qwen3-next:80b-cloud|SAR-SM-04,SAR-SM-04,SAR-04,SAR Reasoning,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:38:24.976517+00:00
qwen3-next:80b-cloud|SAR-SM-05,SAR-SM-05,SAR-05,SAR Reasoning,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:38:34.400623+00:00
qwen3-next:80b-cloud|SAR-SM-06,SAR-SM-06,SAR-06,SAR Reasoning,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:38:43.612412+00:00
qwen3-next:80b-cloud|SAR-SM-07,SAR-SM-07,SAR-07,SAR Reasoning,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:38:52.823328+00:00
qwen3-next:80b-cloud|SAR-SM-08,SAR-SM-08,SAR-08,SAR Reasoning,small_molecule,Qwen 3 Next 80B,1,True,2026-02-10T03:39:01.736417+00:00
qwen3-next:80b-cloud|SAR-SM-09,SAR-SM-09,SAR-09,SAR Reasoning,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:39:11.256915+00:00
qwen3-next:80b-cloud|SAR-SM-10,SAR-SM-10,SAR-10,SAR Reasoning,small_molecule,Qwen 3 Next 80B,3,True,2026-02-10T03:39:20.454414+00:00
